interested_course_id,professor,semester,year
880,"LEE, T",spring,2019
880,"ROMERO-HERNANDEZ, O",spring,2019
880,"SHOGAN, A",fall,2018
880,"ROMERO-HERNANDEZ, O",spring,2018
880,"SHOGAN, A",fall,2017
880,"LEE, T",spring,2017
880,"FULORIA, P",fall,2016
880,"LEE, T",spring,2016
880,"ROCHLIN, D",fall,2015
880,"TANG, C",fall,2014
880,"LEE, T",spring,2014
882,"JACOBY-SENGHOR, D",spring,2020
882,"JACOBY-SENGHOR, D",spring,2020
882,"SCHROEDER, J",fall,2019
882,"SCHROEDER, J",fall,2019
882,"JACOBY-SENGHOR, D",spring,2019
882,"JACOBY-SENGHOR, D",spring,2019
882,"SCHROEDER, J",fall,2018
882,"SCHROEDER, J",fall,2018
882,"JACOBY-SENGHOR, D",spring,2018
882,"JACOBY-SENGHOR, D",spring,2018
882,"SCHROEDER, J",fall,2017
882,"SCHROEDER, J",fall,2017
882,"JACOBY-SENGHOR, D",spring,2017
882,"JACOBY-SENGHOR, D",spring,2017
882,"KRAY, L",fall,2016
882,"KRAY, L",fall,2016
882,"SCHROEDER, J",spring,2016
882,"SCHROEDER, J",spring,2016
882,"SCHROTH, H",fall,2015
882,"SCHROTH, H",spring,2015
882,"SCHROTH, H",fall,2014
882,"SCHROTH, H",spring,2014
882,"KRAY, L",fall,2013
882,"KRAY, L",fall,2013
882,"KRAY, L",spring,2013
883,"ANDERSON, C",fall,2019
883,"SRIVASTAVA, S",fall,2019
883,"ANDERSON, C",fall,2019
883,"SRIVASTAVA, S",fall,2019
883,"ANDERSON, C",spring,2019
883,"ANDERSON, C",spring,2019
883,"SRIVASTAVA, S",fall,2018
883,"SRIVASTAVA, S",fall,2018
883,"ANDERSON, C",spring,2018
883,"ANDERSON, C",spring,2018
883,"SRIVASTAVA, S",fall,2017
883,"SRIVASTAVA, S",fall,2017
883,"KASS, E",spring,2017
883,"SRIVASTAVA, S",fall,2016
883,"SRIVASTAVA, S",fall,2016
883,"SRIVASTAVA, S",spring,2016
883,"SRIVASTAVA, S",spring,2016
883,"ANDERSON, C",fall,2015
883,"ANDERSON, C",fall,2015
883,"ANDERSON, C",fall,2014
883,"ANDERSON, C",fall,2014
883,"SRIVASTAVA, S",spring,2014
883,"SRIVASTAVA, S",spring,2014
883,"ANDERSON, C",fall,2013
883,"ANDERSON, C",fall,2013
883,"SRIVASTAVA, S",spring,2013
884,"ANDERSON, C",fall,2013
885,"CHATMAN, J",fall,2017
885,"CHATMAN, J",fall,2016
886,"GUNDLING, E",spring,2020
886,"GUNDLING, E",fall,2018
886,"GUNDLING, E",fall,2017
886,"GUNDLING, E",fall,2016
886,"GUNDLING, E",fall,2015
886,"GUNDLING, E",fall,2014
886,"GUNDLING, E",fall,2013
887,"PEARCE, B",spring,2020
887,"WHITEMAN, H",spring,2020
887,"MCFADDEN, C",spring,2020
887,"KATZ, M",fall,2019
887,"KATZ, M",spring,2019
887,"PEARCE, B",spring,2019
887,"KATZ, M",fall,2018
887,"SCHWARTZ, B",spring,2018
887,"KATZ, M",spring,2018
887,"PEARCE, B",spring,2018
887,"KATZ, M",fall,2017
887,"MOORE, D",spring,2017
887,"MOORE, D",spring,2017
887,"SCHWARTZ, B",fall,2016
887,"MOORE, D",spring,2015
887,"MOORE, D",spring,2015
887,"MOORE, D",spring,2014
887,"MOORE, D",spring,2014
888,"EVERS, E",spring,2020
888,"EVERS, E",spring,2019
888,"EVERS, E",spring,2019
888,"EVERS, E",spring,2018
888,"EVERS, E",spring,2017
888,"EVERS, E",spring,2016
889,"NELSON, L",fall,2019
889,"NELSON, L",fall,2019
889,"NELSON, L",fall,2018
889,"NELSON, L",fall,2018
889,"HSU, M",fall,2017
889,"HSU, M",fall,2017
889,"NELSON, L",fall,2016
889,"NELSON, L",fall,2016
889,"NELSON, L",fall,2015
889,"NELSON, L",spring,2015
889,"NELSON, L",spring,2014
889,"NELSON, L",spring,2014
890,"PEARCE, W",spring,2020
890,"PEARCE, W",spring,2019
890,"PEARCE, W",spring,2018
890,"UPSHAW, L",spring,2017
890,"UPSHAW, L",spring,2015
890,"UPSHAW, L",spring,2014
890,"UPSHAW, L",spring,2013
891,"JEZIORSKI, P",spring,2020
891,"JEZIORSKI, P",spring,2020
891,"JEZIORSKI, P",spring,2019
891,"JEZIORSKI, P",spring,2019
891,"JEZIORSKI, P",spring,2018
891,"JEZIORSKI, P",spring,2018
891,"PARK, M",spring,2017
891,"JEZIORSKI, P",spring,2017
891,"JEZIORSKI, P",spring,2016
891,"JEZIORSKI, P",spring,2014
891,"PARK, M",spring,2013
893,"CRITCHER, C",spring,2016
893,"CRITCHER, C",spring,2014
893,"CRITCHER, C",spring,2013
895,"STEPKA, M",spring,2020
895,"PEARCE, W",spring,2020
895,"LAW, V",spring,2019
895,"AZHAR, W",spring,2018
895,"BAIANI, Y",spring,2018
895,"AZHAR, W",spring,2017
895,"PEARCE, W",fall,2016
895,"CHANDLER, C",spring,2016
895,"PEARCE, W",fall,2015
895,"PEARCE, W",fall,2014
895,"PEARCE, W",spring,2014
895,"KATONA, Z",fall,2013
895,"PEARCE, W",fall,2013
895,"AZHAR, W",spring,2013
897,"KATONA, Z",fall,2014
898,"AZHAR, W",fall,2017
898,"AZHAR, W",fall,2015
898,"HO, T",spring,2015
898,"AZHAR, W",fall,2014
898,"HO, T",spring,2014
898,"AZHAR, W",fall,2013
898,"HO, T",spring,2013
899,"AGGARWAL, V",spring,2020
899,"AGGARWAL, V",spring,2019
899,"AGGARWAL, V",spring,2018
899,"BARTLETT, B",spring,2017
899,"AGGARWAL, V",spring,2015
900,"LEHOCKY, M",spring,2020
900,"LE HOCKY, M",spring,2019
900,"NELLIS, N",spring,2017
900,"NELLIS, N",spring,2016
900,"NELLIS, N",spring,2014
901,"TURNER, M",spring,2020
901,"TURNER, M",spring,2019
901,"HARRIS, D",fall,2018
901,"TURNER, M",spring,2018
901,"TURNER, M",spring,2017
901,"AGGARWAL, V",spring,2014
901,"BAHAT, R",spring,2014
901,"BAHAT, R",spring,2013
901,"AGGARWAL, V",spring,2013
901,"NELLIS, N",spring,2013
901,"VOGEL, D",spring,2013
903,"COUTURE, V",spring,2020
903,"COUTURE, V",spring,2019
903,"COUTURE, V",spring,2018
903,"WALLACE, N",spring,2017
903,"WALLACE, N",spring,2015
903,"JAFFEE, D",spring,2014
903,"JAFFEE, D",spring,2013
904,"WILLIAMS, D",fall,2019
904,"WILLIAMS, D",fall,2018
904,"WILLIAMS, D",fall,2017
904,"WILLIAMS, D",fall,2016
904,"WILLIAMS, D",fall,2015
904,"WILLIAMS, D",fall,2014
904,"WILLIAMS, D",fall,2013
905,"VERGARA-ALERT, C",fall,2019
905,"KRAINER, J",fall,2017
905,"PALMER, C",fall,2016
905,"KERMANI, A",spring,2016
905,"YOSHIDA, J",fall,2014
908,"FALIK, W",spring,2016
908,"FALIK, W",spring,2014
909,"PROCTOR, D",spring,2013
912,"ISAACS, A",fall,2017
912,"ISAACS, A",fall,2016
912,"ISAACS, A",fall,2015
912,"ISAACS, A",fall,2014
912,"ISAACS, A",fall,2013
914,"KELLOGG, C",spring,2020
914,"KELLOGG, C",spring,2019
914,"KELLOGG, C",spring,2018
914,"KELLOGG, C",fall,2017
914,"KELLOGG, C",spring,2017
914,"KELLOGG, C",fall,2016
914,"KELLOGG, C",spring,2016
914,"ROCHLIN, D",fall,2015
914,"KELLOGG, C",fall,2014
915,"CHESBROUGH, H",spring,2020
915,"CHESBROUGH, H",spring,2017
915,"CHESBROUGH, H",spring,2014
915,"CHESBROUGH, H",spring,2013
916,"LAW, V",fall,2019
916,"LAW, V",fall,2018
916,"AGOGINO, A",fall,2015
916,"AGOGINO, A",fall,2013
917,"ROMERO-HERNANDEZ, O",fall,2019
917,"ROMERO-HERNANDEZ, O",fall,2019
917,"ROMERO-HERNANDEZ, O",fall,2018
917,"ROMERO-HERNANDEZ, O",fall,2018
917,"ROMERO-HERNANDEZ, O",fall,2017
917,"ROMERO-HERNANDEZ, O",fall,2016
917,"ROMERO-HERNANDEZ, O",fall,2014
917,"ROMERO-HERNANDEZ, O",fall,2013
918,"KOVATS, E",spring,2020
918,"METZLER, J",spring,2020
918,"VARIER, R",spring,2020
918,"LAW, V",spring,2020
918,"HA, S",spring,2020
918,"MCCOY, C",spring,2020
918,"GERBER, J",spring,2020
918,"MCCOY, C",fall,2019
918,"VARIER, R",fall,2019
918,"PEARCE, W",fall,2019
918,"CHESBROUGH, H",spring,2019
918,"METZLER, J",spring,2019
918,"MCCOY, C",spring,2019
918,"KELLOGG, C",spring,2019
918,"MCCOY, C",fall,2018
918,"PEARCE, W",fall,2018
918,"PAHUJA, S",spring,2018
918,"METZLER, J",spring,2018
918,"MCCOY, C",spring,2018
918,"CHESBROUGH, H",spring,2018
918,"KELLOGG, C",spring,2018
918,"WALSKE, J",fall,2017
918,"MCCOY, C",spring,2017
918,"FITCH, T",fall,2016
918,"WALSKE, J",fall,2016
918,"MCCOY, C",spring,2016
918,"HAYKIN, R",spring,2015
918,"AGOGINO, A",fall,2014
918,"HAYKIN, R",spring,2014
920,"HILL, K",fall,2019
920,"HILL, K",fall,2018
920,"HILL, K",fall,2017
920,"HILL, K",fall,2016
920,"HILL, K",fall,2015
921,"LEIPZIG, A",spring,2020
921,"PENG, E",spring,2020
921,"PENG, E",spring,2020
921,"CALESHU, J",spring,2020
921,"PENG, E",fall,2019
921,"PENG, E",fall,2019
921,"HOULIHAN, S",spring,2019
921,"PENG, E",spring,2019
921,"SHARA, N",spring,2019
921,"LEIPZIG, A",spring,2019
921,"PENG, E",fall,2018
921,"PENG, E",fall,2018
921,"LEIPZIG, A",spring,2018
921,"PENG, E",spring,2018
921,"PENG, E",fall,2017
921,"LEIPZIG, A",spring,2017
921,"LEIPZIG, A",spring,2017
921,"PENG, E",spring,2017
921,"PENG, E",spring,2017
921,"PENG, E",fall,2016
921,"PENG, E",fall,2016
921,"LEIPZIG, A",spring,2016
921,"LEIPZIG, A",spring,2015
921,"ISAACSON, A",spring,2014
921,"ISAACSON, A",spring,2014
921,"ISAACSON, A",fall,2013
922,"MANGAN, B",spring,2020
922,"MANGAN, B",spring,2019
922,"MANGAN, B",spring,2018
922,"MANGAN, B",spring,2017
922,"BOYLE, C",fall,2014
922,"BOYLE, C",fall,2013
923,"HEINRICH, L",spring,2020
923,"HEINRICH, L",fall,2019
923,"JANSEN, P",spring,2019
923,"HEINRICH, L",fall,2018
923,"JANSEN, P",spring,2018
923,"HEINRICH, L",fall,2017
923,"JANSEN, P",spring,2017
923,"HEINRICH, L",fall,2016
923,"HEINRICH, L",fall,2015
923,"JANSEN, P",spring,2015
923,"HEINRICH, L",fall,2014
923,"JANSEN, P",spring,2014
923,"HEINRICH, L",fall,2013
923,"JANSEN, P",spring,2013
924,"SARETSKY, M",spring,2020
924,"LEE, M",spring,2019
924,"STRAND, R",spring,2018
924,"STRAND, R",spring,2017
924,"STRAND, R",spring,2016
924,"ROMERO-HERNANDEZ, O",spring,2014
924,"ROMERO-HERNANDEZ, O",spring,2013
925,"COPEN, B",spring,2020
925,"COPEN, B",spring,2019
925,"COPEN, B",spring,2018
925,"COPEN, B",spring,2017
925,"COPEN, B",spring,2016
925,"COPEN, B",spring,2014
925,"COPEN, B",spring,2013
926,"KURTZ, L",spring,2019
926,"KURTZ, L",spring,2018
926,"KURTZ, L",spring,2017
926,"KURTZ, L",spring,2016
926,"KURTZ, L",fall,2014
926,"KURTZ, L",fall,2013
927,"BUECHERT, C",fall,2019
927,"BOYLE, C",fall,2019
927,"MORSE, B",fall,2019
927,"SILVER, N",fall,2019
927,"ROSENZWEIG, W",fall,2019
927,"SILVER, N",spring,2019
927,"MORSE, B",spring,2019
927,"BULUSWAR, S",spring,2019
927,"SILVER, N",fall,2018
927,"BOYLE, C",fall,2018
927,"BUECHERT, C",fall,2018
927,"BECKMAN, S",fall,2018
927,"SILVER, N",spring,2018
927,"MORSE, B",spring,2018
927,"BECKMAN, S",fall,2017
927,"WILSON, L",fall,2017
927,"BUECHERT, C",fall,2017
927,"BULUSWAR, S",spring,2017
927,"CALDERON, J",spring,2017
927,"SILVER, N",spring,2017
927,"GREENWALD, M",fall,2016
927,"DILBER, F",fall,2016
927,"ROSENZWEIG, W",fall,2016
927,"BOYLE, C",fall,2016
927,"SILVER, N",spring,2016
927,"SILVER, N",fall,2015
927,"DOUGHERTY, J",fall,2015
927,"ROSENZWEIG, W",fall,2015
927,"BOYLE, C",fall,2015
927,"WEI, J",spring,2015
927,"BULUSWAR, S",spring,2015
927,"SCHORR, J",spring,2014
927,"WEI, J",spring,2014
927,"WRIGHT-VIOLICH, K",fall,2013
927,"BULUSWAR, S",spring,2013
928,"DOUGHERTY, J",spring,2020
928,"SILVER, N",spring,2019
928,"SILVER, N",spring,2018
928,"SILVER, N",spring,2017
928,"SILVER, N",spring,2016
928,"SILVER, N",spring,2015
928,"SILVER, N",fall,2014
928,"SILVER, N",spring,2014
928,"SILVER, N",fall,2013
928,"SILVER, N",spring,2013
929,"TAURASI, D",spring,2020
929,"SILVER, N",spring,2020
929,"DODSON, J",spring,2020
929,"MORSE, B",spring,2020
929,"CALDERON, J",spring,2020
929,"CALDERON, J",spring,2020
929,"MORSE, B",spring,2020
929,"MCBRIDE, F",spring,2020
929,"ROMERO-HERNANDEZ, O",fall,2019
929,"CALDERON, J",fall,2019
929,"GADGIL, A",fall,2019
929,"NATOUR, F",fall,2019
929,"MCELHANEY, K",fall,2019
929,"MANGAN, B",fall,2019
929,"CALDERON, J",spring,2019
929,"KRAMER, M",spring,2019
929,"DODSON, J",spring,2019
929,"MANGAN, B",fall,2018
929,"MCELHANEY, K",fall,2018
929,"GADGIL, A",fall,2018
929,"NATOUR, F",fall,2018
929,"ROMERO-HERNANDEZ, O",fall,2018
929,"CALDERON, J",spring,2018
929,"BALL, R",spring,2018
929,"SANCHEZ, N",spring,2018
929,"KRAMER, M",spring,2018
929,"NATOUR, F",fall,2017
929,"MANGAN, B",fall,2017
929,"MCELHANEY, K",fall,2017
929,"STRAND, R",fall,2017
929,"ROMERO-HERNANDEZ, O",fall,2017
929,"CALDERON, J",spring,2017
929,"SANCHEZ, N",spring,2017
929,"MANGAN, B",fall,2016
929,"NATOUR, F",fall,2016
929,"ROMERO-HERNANDEZ, O",fall,2016
929,"MCELHANEY, K",fall,2016
929,"MCELHANEY, K",spring,2016
929,"CALDERON, J",spring,2016
929,"GUENSTER, N",spring,2016
929,"CALDERON, J",fall,2015
929,"MCELHANEY, K",fall,2015
929,"ROMERO-HERNANDEZ, O",fall,2015
929,"MCELHANEY, K",spring,2015
929,"ZEITLIN, J",spring,2015
929,"STEWART, E",fall,2014
929,"MCELHANEY, K",fall,2014
929,"ROMERO-HERNANDEZ, O",fall,2014
929,"GUENSTER, N",spring,2014
929,"MCELHANEY, K",spring,2014
929,"GUENSTER, N",fall,2013
929,"MCELHANEY, K",fall,2013
929,"STEWART, E",fall,2013
929,"ROMERO-HERNANDEZ, O",spring,2013
930,"PEARCE, W",spring,2020
930,"JACOBY-SENGHOR, D",fall,2018
930,"JACOBY-SENGHOR, D",spring,2018
930,"JACOBY-SENGHOR, D",fall,2017
930,"GREEN, B",spring,2017
930,"RAUBE, K",spring,2017
930,"ALEXANDER, B",fall,2016
930,"CALLANAN, L",spring,2014
930,"CALLANAN, L",fall,2013
932,"WALLACE, N",fall,2016
932,"RAUBE, K",fall,2016
933,"BEYER, K",spring,2020
933,"BEYER, K",spring,2020
933,"BEYER, K",fall,2019
933,"STUART, T",spring,2019
933,"BEYER, K",spring,2019
933,"BEYER, K",fall,2018
933,"STUART, T",spring,2018
933,"BEYER, K",spring,2018
933,"LESCHIN, A",fall,2017
933,"BEYER, K",spring,2017
933,"CHANDRA, R",spring,2017
933,"LESCHIN, A",fall,2016
933,"CHANDRA, R",spring,2016
933,"LESCHIN, A",spring,2016
933,"BEYER, K",fall,2015
933,"NICHOLS, C",spring,2015
933,"NICHOLS, C",spring,2014
933,"CHANDRA, R",spring,2014
933,"STUART, T",spring,2013
933,"CHARRON, D",spring,2013
934,"OPDENDYK, T",fall,2019
934,"FOOTE, C",fall,2018
934,"FOOTE, C",fall,2017
934,"FOOTE, C",fall,2016
934,"FOOTE, C",fall,2015
934,"FOOTE, C",fall,2014
934,"OPDENDYK, T",fall,2013
935,"ISAACS, A",spring,2020
935,"ISAACS, A",spring,2019
935,"ISAACS, A",spring,2018
935,"ISAACS, A",spring,2015
935,"ISAACS, A",spring,2014
935,"ISAACS, A",spring,2013
936,"MORSE, B",spring,2015
936,"MORSE, B",spring,2014
936,"ACKERMAN, R",spring,2013
938,"HORNTHAL, J",spring,2018
938,"HORNTHAL, J",spring,2017
938,"BLANK, S",spring,2015
941,"COOPERSMITH, M",spring,2016
941,"DANNER, J",spring,2015
941,"GALEN, D",fall,2014
941,"DANNER, J",spring,2014
941,"COOPERSMITH, M",spring,2013
943,"CHARRON, D",fall,2018
943,"CHARRON, D",fall,2017
943,"CHARRON, D",fall,2016
943,"CHARRON, D",fall,2015
943,"CHARRON, D",fall,2014
943,"CHARRON, D",fall,2013
944,"CORDOVA, C",spring,2020
944,"NAGARAJ, A",spring,2020
944,"WADCAN, J",spring,2020
944,"DANNER, J",spring,2020
944,"WADCAN, J",fall,2019
944,"NAGARAJ, A",spring,2019
944,"CHARRON, D",spring,2019
944,"HORNTHAL, J",spring,2019
944,"CHARRON, D",fall,2018
944,"HISCHIER, W",fall,2018
944,"WADCAN, J",fall,2018
944,"NAGARAJ, A",spring,2018
944,"WADCAN, J",fall,2017
944,"CALDERON, J",fall,2017
944,"ZAND, A",fall,2017
944,"ISAACS, A",spring,2017
944,"CALDERON, J",fall,2016
944,"ZAND, A",fall,2016
944,"BAHAT, R",spring,2016
944,"MANGAN, B",fall,2015
944,"HISCHIER, W",fall,2015
944,"BAHAT, R",spring,2015
944,"HISCHIER, W",fall,2014
944,"CALDERON, J",fall,2014
944,"DANNER, J",spring,2014
944,"BLANK, S",spring,2014
944,"ALGHARABALLY, F",fall,2013
944,"BLANK, S",spring,2013
944,"DANNER, J",spring,2013
945,"ODEAN, T",spring,2020
945,"MACPHERSON, K",spring,2020
945,"MACPHERSON, K",spring,2020
945,"TAURASI, D",spring,2020
945,"DINOVA, V",spring,2020
945,"GERTLER, P",spring,2020
945,"JACOBY-SENGHOR, D",spring,2020
945,"WADCAN, J",spring,2020
945,"TAURASI, D",fall,2019
945,"FORD, J",fall,2019
945,"CALESHU, J",fall,2019
945,"WADCAN, J",fall,2019
945,"LA BLANC, G",spring,2019
945,"ODEAN, T",spring,2019
945,"MACPHERSON, K",spring,2019
945,"TAURASI, D",spring,2019
945,"STERLING, A",spring,2019
945,"MACPHERSON, K",spring,2019
945,"WADCAN, J",spring,2019
945,"WORTHINGTON, C",spring,2019
945,"ODEAN, T",spring,2019
945,"FORD, J",fall,2018
945,"WADCAN, J",fall,2018
945,"DINOVA, V",fall,2018
945,"CALESHU, J",fall,2018
945,"MACPHERSON, K",spring,2018
945,"ODEAN, T",spring,2018
945,"LA BLANC, G",spring,2018
945,"LA BLANC, G",spring,2018
945,"WADCAN, J",spring,2018
945,"WORTHINGTON, C",spring,2018
945,"SELINGER, F",spring,2018
945,"MACPHERSON, K",spring,2018
945,"CALESHU, J",fall,2017
945,"RAUBE, K",fall,2017
945,"WADCAN, J",fall,2017
945,"TEECE, D",spring,2017
945,"SELINGER, F",spring,2017
945,"MACPHERSON, K",spring,2017
945,"WORTHINGTON, C",spring,2017
945,"LA BLANC, G",spring,2017
945,"WADCAN, J",spring,2017
945,"BALL, R",spring,2017
945,"RAUBE, K",fall,2016
945,"WADCAN, J",fall,2016
945,"HISCHIER, W",spring,2016
945,"WORTHINGTON, C",spring,2016
945,"SIMPSON, D",spring,2016
945,"GERTLER, P",spring,2016
945,"PHERSON, K",spring,2016
945,"WADCAN, J",spring,2016
945,"LA BLANC, G",spring,2016
945,"SELINGER, F",spring,2016
945,"WADCAN, J",fall,2015
945,"SELINGER, F",spring,2015
945,"PHERSON, K",spring,2015
945,"WADCAN, J",spring,2015
945,"WORTHINGTON, C",spring,2015
945,"WADCAN, J",fall,2014
945,"KELLOGG, C",spring,2014
945,"GERTLER, P",spring,2014
945,"RIDEOUT, J",spring,2014
945,"WORTHINGTON, C",spring,2014
945,"KELLOGG, C",fall,2013
945,"RAUBE, K",fall,2013
945,"LOEWE, P",spring,2013
945,"GERTLER, P",spring,2013
946,"MACPHERSON, K",fall,2019
946,"MACPHERSON, K",fall,2018
946,"MACPHERSON, K",fall,2017
946,"MACPHERSON, K",fall,2016
946,"FLAGG, R",fall,2015
946,"RAUBE, K",fall,2014
946,"RAUBE, K",fall,2013
947,"FORD, J",spring,2019
947,"FORD, J",spring,2017
947,"FORD, J",spring,2015
947,"FORD, J",spring,2013
948,"RIDEOUT, J",spring,2020
948,"RIDEOUT, J",spring,2019
948,"RIDEOUT, J",spring,2018
948,"RIDEOUT, J",spring,2017
948,"RIDEOUT, J",spring,2016
948,"RIDEOUT, J",spring,2013
950,"METZLER, J",fall,2019
950,"HOPELAIN, J",fall,2019
950,"SCHULTZ, F",fall,2019
950,"HISCHIER, W",fall,2019
950,"HISCHIER, W",fall,2018
950,"SCHULTZ, F",fall,2018
950,"HARRIS, D",fall,2018
950,"HOPELAIN, J",fall,2018
950,"SCHULTZ, F",fall,2017
950,"SCHULTZ, F",fall,2016
950,"GUNDLING, E",fall,2015
950,"GUNDLING, E",fall,2014
950,"GUNDLING, E",fall,2013
953,"AUGENBLICK, E",spring,2020
953,"LA BLANC, G",spring,2020
953,"AUGENBLICK, E",spring,2020
953,"LA BLANC, G",spring,2020
953,"AUGENBLICK, E",spring,2019
953,"AUGENBLICK, E",spring,2019
953,"AUGENBLICK, E",spring,2019
953,"AUGENBLICK, E",spring,2019
953,"AUGENBLICK, E",spring,2018
953,"AUGENBLICK, E",spring,2018
953,"AUGENBLICK, E",spring,2018
953,"AUGENBLICK, E",spring,2018
953,"LA BLANC, G",spring,2017
953,"LA BLANC, G",spring,2017
953,"BAACK, S",spring,2017
953,"BAACK, S",spring,2017
953,"AUGENBLICK, E",spring,2016
953,"AUGENBLICK, E",spring,2016
953,"AUGENBLICK, E",spring,2016
953,"DE FIGUEIREDO, R",spring,2015
953,"DE FIGUEIREDO, R",spring,2015
953,"DE FIGUEIREDO, R",spring,2015
953,"DE FIGUEIREDO, R",spring,2015
953,"AUGENBLICK, E",spring,2014
953,"AUGENBLICK, E",spring,2014
953,"AUGENBLICK, E",spring,2014
953,"AUGENBLICK, E",spring,2014
953,"AUGENBLICK, E",spring,2013
953,"AUGENBLICK, E",spring,2013
953,"AUGENBLICK, E",spring,2013
953,"AUGENBLICK, E",spring,2013
954,"TIFFANY, P",spring,2017
954,"TIFFANY, P",spring,2016
954,"TIFFANY, P",spring,2014
954,"TIFFANY, P",spring,2013
955,"TIFFANY, P",spring,2014
955,"TIFFANY, P",fall,2013
955,"TIFFANY, P",spring,2013
957,"PEARCE, W",fall,2019
957,"VILLAS-BOAS, J",fall,2018
957,"VILLAS-BOAS, J",fall,2017
957,"VILLAS-BOAS, J",fall,2016
957,"VILLAS-BOAS, J",fall,2015
957,"VILLAS-BOAS, J",fall,2013
959,"GARLEANU, N",spring,2020
959,"GARLEANU, N",spring,2020
959,"LONGSTAFF, F",spring,2019
959,"LONGSTAFF, F",spring,2019
959,"GARLEANU, N",spring,2018
959,"GARLEANU, N",spring,2017
960,"LETTAU, M",spring,2020
960,"LETTAU, M",spring,2020
960,"LETTAU, M",spring,2019
960,"LETTAU, M",spring,2019
960,"VALKANOV, R",spring,2018
960,"LETTAU, M",spring,2017
962,"LYONS, R",fall,2019
962,"KAHN, R",fall,2018
962,"LYONS, R",fall,2017
962,"AVENANCIO-LEON, C",fall,2016
962,"MELVIN, M",fall,2015
962,"MELVIN, M",fall,2014
962,"MELVIN, M",fall,2013
963,"KERMANI, A",fall,2019
963,"KERMANI, A",fall,2018
963,"KERMANI, A",fall,2017
963,"KERMANI, A",fall,2016
963,"MENG, Y",fall,2015
963,"MENG, Y",fall,2014
963,"MENG, Y",fall,2013
964,"MADHAVAN, A",fall,2019
964,"MADHAVAN, A",fall,2018
964,"MADHAVAN, A",fall,2017
964,"MADHAVAN, A",fall,2016
964,"O'BRIEN, J",fall,2015
964,"O'BRIEN, J",fall,2014
964,"O'BRIEN, J",fall,2013
965,"COLDIRON, K",spring,2020
965,"COLDIRON, K",spring,2019
965,"COLDIRON, K",spring,2018
965,"COLDIRON, K",spring,2017
965,"COLDIRON, K",spring,2016
965,"KNEAFSEY, K",spring,2015
965,"LELAND, H",spring,2014
965,"LELAND, H",spring,2013
966,"WALLACE, N",fall,2019
966,"WALLACE, N",spring,2019
966,"PALMER, C",fall,2017
966,"PALMER, C",fall,2016
966,"PALMER, C",fall,2015
966,"JAFFEE, D",fall,2013
966,"JAFFEE, D",spring,2013
968,"REINER, E",spring,2020
968,"REINER, E",spring,2019
968,"REINER, E",spring,2018
968,"REINER, E",spring,2017
968,"REINER, E",spring,2016
968,"REINER, E",spring,2015
968,"O'HARA, M",spring,2014
968,"REINER, E",spring,2013
969,"GHAOUI, L",summer,2019
969,", -",summer,2018
969,"GHAOUI, L",summer,2017
969,"GHAOUI, L",fall,2016
969,"LANCKRIET, G",fall,2015
969,"GHAOUI, L",fall,2014
969,"GHAOUI, L",spring,2014
970,"ZHU, Y",spring,2020
970,"LU, V",spring,2020
970,"LIVDAN, D",spring,2019
970,"LIVDAN, D",spring,2019
970,"WALDEN, J",spring,2018
970,"WALDEN, J",spring,2017
971,"TAVELLA, D",fall,2014
971,"TAVELLA, D",fall,2013
972,"SRAER, D",spring,2020
972,"SRAER, D",spring,2019
972,"SRAER, D",spring,2018
972,"SRAER, D",spring,2017
972,"SRAER, D",spring,2016
972,"LA BLANC, G",spring,2015
972,"LA BLANC, G",spring,2014
972,"LA BLANC, G",spring,2013
973,"LANCKRIET, G",fall,2019
973,"LANCKRIET, G",fall,2018
973,"PARRA, C",fall,2017
973,"LA BLANC, G",spring,2014
973,"BELFORD, J",spring,2013
973,"LA BLANC, G",spring,2013
977,"LIVDAN, D",spring,2020
977,"HENDERSHOTT, T",fall,2018
977,"HENDERSHOTT, T",spring,2018
977,"HENDERSHOTT, T",spring,2017
977,"HENDERSHOTT, T",spring,2016
977,"HENDERSHOTT, T",spring,2015
977,"BELFORD, J",spring,2014
978,"LYONS, R",spring,2020
978,"KREITZMAN, L",fall,2019
978,"KREITZMAN, L",fall,2019
978,"KREITZMAN, L",fall,2018
978,"KREITZMAN, L",fall,2018
978,"KREITZMAN, L",fall,2018
978,"LETTAU, M",fall,2017
978,"KREITZMAN, L",fall,2017
978,"KREITZMAN, L",fall,2017
978,"KREITZMAN, L",fall,2017
978,"KREITZMAN, L",spring,2017
978,"KREITZMAN, L",fall,2016
978,"KREITZMAN, L",fall,2015
978,"KREITZMAN, L",fall,2015
978,"KREITZMAN, L",fall,2015
978,"KREITZMAN, L",fall,2014
978,"KREITZMAN, L",fall,2014
978,"KREITZMAN, L",fall,2014
978,"KREITZMAN, L",fall,2013
980,"KONCHITCHKI, Y",fall,2015
980,"DECHOW, P",spring,2013
981,"KONCHITCHKI, Y",fall,2019
981,"TOV, O",spring,2018
981,"KONCHITCHKI, Y",fall,2017
981,"DECHOW, P",fall,2016
981,"DECHOW, P",fall,2014
982,"NEZLOBIN, A",spring,2017
982,"LAWRENCE, A",spring,2014
983,"KONCHITCHKI, Y",fall,2013
985,"GARLEANU, N",fall,2019
985,"GARLEANU, N",fall,2017
985,"GARLEANU, N",fall,2016
985,"GARLEANU, N",fall,2015
985,"GARLEANU, N",fall,2014
